id,name,dates.start.localDate,genre_name,subGenre_name,city_name,attraction_count,attraction_genres
17u8v0G6GJN6kX6,Pat Metheny Side-Eye III+,2026-07-19,Jazz,Jazz,London,1.0,['Jazz']
1AgZkCKGkeV9_TG,ABBA Voyage,2026-07-19,Pop,Pop,London,1.0,['Pop']
1AgZkubGkeYWzAS,Alex James' Britpop Classical,2026-07-19,Rock,Alternative Rock,Halifax,4.0,"['Alternative', 'Rock', 'Dance/Electronic']"
1agZk8MuzQpZe5u,Abba Voyage - VIP Premium Package,2026-07-19,Pop,Pop,London,1.0,['Pop']
LvZ18QrqtjijyhOZ0nVf_,PYTHIA + VANITAS + DEITY & DEVILRY,2026-07-19,Metal,Power Metal,London,3.0,['Metal']
1AdfZbgGkU0_9cT,Alex James' Britpop Classical- Official Ticket and Hotel Bundls,2026-07-19,Rock,Alternative Rock,Halifax,2.0,"['Alternative', 'Rock']"
LvZ18QjnFAg2hRZvLQYX9,Lovers Rock Romantic Reggae with Winston Reedy,2026-07-19,Reggae,Reggae,London,1.0,['Reggae']
17u8v0G6uMcKJyh,Belle Livingstone's 58th Street Country Club,2026-07-19,Jazz,Jazz,London,1.0,['Jazz']
1AMZkCeGkdi2NzH,Miss Americana - A Tribute To Taylor Swift,2026-07-19,Undefined,Undefined,Glasgow,1.0,['Undefined']
G5vHZ_k1k8spj,Atarashii Gakko,2026-07-19,Rock,Pop,London,,
LvZ18Q4VAylSRBOZl_YvT,The Far Meadow + Dominic Sanderson,2026-07-19,Rock,Progressive Rock,Southampton,2.0,['Rock']
LvZ18Q_4Ut4qhqYZlkLAG,Deviant - The Resurrection Tour,2026-07-19,Dance/Electronic,Club Dance,Newcastle,3.0,"['Dance/Electronic', 'Rock', 'Alternative']"
1AdjZbUGkRZ54tr,Jools Holland and His Rhythm & Blues Orchestra,2026-07-19,R&B,R&B,Wolverhampton,2.0,"['R&B', 'Rock']"
LvZ18QO6yX58OBYv1H7ty,King Tuts Summer Nights Presents: Limerence,2026-07-19,Rock,Pop,Glasgow,5.0,"['Rock', 'Alternative']"
16dbZ_AGZG7RWoX,Lenny Pearce,2026-07-20,Pop,Electro Pop,Glasgow,1.0,['Dance/Electronic']
